C02082_2,C02231_4,C02297_0,C02359_4,C02431_1,C02540_0,C02580_3,C02638_4,C02784_9,C02870_8,C02939_5,C03043_4,C03086_6,C03156_9,C03281_5,C03372_2,C03378_1,C03445_2,C03487_0,C03557_5,C03589_8,C03689_1,C03774_3,C03817_6,C03844_1,C03952_4,C03968_2,C04016_2,C04133_5,C04152_6,C04168_2,C04352_5,C04369_7,C04469_5,C04624_1,C04675_6,C04788_3,C04803_7,C04841_5,C05104_1,C05131_3,C05153_2,C05248_6,C05359_0,C05413_6,C05538_8,C05756_7,C05823_8,C05939_5,C06123_3,C06336_7,C06439_7,C06549_3,C06644_2,C06942_9,C07137_6,C07279_6,C07470_5,C07552_2,C07677_8,C07927_0,C08042_6,C08153_8,C08233_6,C08369_0,C08706_9,C08835_1,C09069_8,C09751_4,C09930_6,C010051_,C010193_,C010429_,C010567_,C010823_,C011016_,C011202_,C011411_,C011550_,C011999_,C012305_,C012684_,C012873_,C013277_,C013470_,C013714_,C013864_,C014014_,C014322_,C015109_,C015312_,C015502_,C015849_,C015996_,C016461_,C016703_,C017233_,C017393_,C018651_,C019910_,C021143_,C021688_,C022331_,C024040_,C024873_,C025923_,C026400_,C026733_,C028065_,C029237_,C031018_,C031804_,C032036_,C033405_
0.459398099,0.242351437,0.084913515,0.266418343,0.472457251,0.11512909,0.217282148,0.220474072,0.517336292,0.370973492,0.541024673,0.251095698,0.689640157,0.478958792,0.144859122,0.247863578,1.716032769,0.576936512,0.24454479,0.477426023,0.058935172,0.423890359,0.260113556,1.665486413,0.284907743,2.445078281,0.52897956,0.628167812,1.186465773,0.387940644,0.256933407,0.941736361,0.063223355,0.313086402,0.121257732,0.115738596,0.293595131,0.378224242,0.019568482,0.416499465,0.097134282,0.246535407,0.343595963,0.09336342,0.391856145,0.111229283,0.137489339,0.339820187,0.005126623,0.115897659,0.621678048,0.225694023,-0.014134713,0.316042897,0.091592482,0.179874948,0.019991092,0.258117814,0.154301531,0.055324135,0.076111184,0.209610335,0.174755356,0.102661259,0.131227252,0.152805952,0.075148444,0.072968272,0.575691825,0.02296028,0.03275823,0.354277248,0.526337156,0.254639571,1.404066369,0.282862318,0.022930063,0.03392671,0.047958256,0.397004813,-0.009054985,1.766780617,0.254589894,0.965708498,0.386404138,0.019565574,0.058974738,0.448394861,0.009097155,0.095320028,0.038937799,0.082231975,0.171033145,0.043450324,0.066766476,0.013190567,0.120790151,0.131614884,0.003759983,0.014787437,0.046864615,0.015783322,0.080440177,0.775281004,0.020187328,0.014617152,0.039602177,0.014811014,0.793909602,0.073789005,0.010364849,5.26E-05,0.020148702,0.284112999
0.244378651,0.348161515,0.100910409,0.336341939,0.449360747,0.115732828,0.2860856,0.201865892,0.62270613,0.306756986,0.439512627,0.325229115,0.670001736,0.3406522,0.034547233,0.151903263,1.623678884,0.520899087,0.203997187,0.529142052,0.038199653,0.35423926,0.403486863,1.531486591,0.293462306,2.801145278,0.777961005,0.639149875,0.725805326,0.269531278,0.2630517,0.645706144,0.10711039,0.175002589,0.118813401,0.057713624,0.196672375,0.271461351,0.00883832,0.328105635,0.090700178,0.277097862,0.311472715,0.058214881,0.337602648,0.067878683,0.139273419,0.325622032,0.049630213,0.1415284,0.536657806,0.21616808,0.154780582,0.322425481,0.054710454,0.154337679,0.016035951,0.164853105,0.187196316,0.034080354,0.048569409,0.185438948,0.144640206,0.109410571,0.055280402,0.12678192,0.042519455,0.105980523,0.539518065,0.024112815,0.092818176,0.333828464,0.455029305,0.312875864,1.4520036,0.282321776,0.011481275,0.012854058,0.046638659,0.305965036,0.033976261,1.79258829,0.232815738,0.7364472,0.182774785,0.021617259,0.030843024,0.404641991,0.004618219,0.099185433,0.028032949,0.064814321,0.141898787,0.049635693,0.095747231,0.029317915,0.112008338,0.144013764,0.014849776,0.015621477,0.021298346,0.027995946,0.111325369,0.711645833,0.019008562,0.016704993,0.034551597,0.001336692,0.992801014,0.143305338,0.008126954,0.003879011,0.012871201,0.236433907
0.314912541,0.206301455,0.085582098,0.210564985,0.421931544,0.111601848,0.184869428,0.155028198,0.597829311,0.229703515,0.35926191,0.222256516,0.575231599,0.330199217,0.00987018,0.763671174,1.465124184,0.801555612,0.502309797,0.417632539,0.108828726,0.270424564,0.132889029,1.434381371,0.267995512,1.89748297,0.507954502,0.631504125,4.00846446,1.226723019,0.362479004,2.108755442,0.732789546,0.332031546,0.257340095,0.51128604,1.137580015,1.469667165,-0.005498449,0.30607539,0.106710948,0.177103341,0.084353621,0.078182547,0.420652374,0.098500282,0.056561634,0.313467374,0.043167231,0.096431239,0.484327079,0.204326302,0.166774631,0.251661717,0.02256565,0.134069729,0.037898018,0.257205554,0.162822267,0.032690269,0.043593856,0.127102076,0.118281532,0.069608839,0.061494054,0.146742229,0.100089721,0.069973658,0.58585814,0.007922975,0.045942343,0.321198094,0.57909544,0.236690095,1.610879212,0.268720058,-9.76E-04,0.023136858,0.035272326,0.290680173,0.048795429,1.537458187,0.166576561,0.771178686,0.283357096,0.039480488,0.034653874,0.441058401,0.014995096,0.084886431,0.024625484,0.068362913,0.11168766,0.030005411,0.075727615,0.009010707,0.102741082,0.129794867,0.014584101,0.011297545,0.032704255,0.034917948,0.084823396,0.572070369,0.025086091,0.014953783,0.029726617,0.008742344,0.943710771,0.131244695,-2.62E-04,0.012294171,0.013560351,0.200530582
0.095197398,0.10797774,0.160781068,0.255004546,0.214972265,0.071213497,0.527322775,0.392906797,0.662957936,0.280947105,0.527293753,0.287043718,0.390734115,0.248888253,0.141435422,0.015222487,1.76450676,0.285959069,0.144833318,0.105234336,0.392646819,0.230076626,0.441185638,0.958794577,0.361565713,2.280960333,0.675146512,0.145782101,1.018553901,0.249327358,0.021813249,0.325642489,0.002537142,0.140887178,0.523731113,0.067864137,0.450920739,0.234190897,0.51658274,0.572599059,0.315131045,1.054928009,0.498635827,0.35673152,0.887407778,0.009086374,0.434676433,0.051507144,0.043834201,0.413525508,0.760676683,0.208003123,0.046086026,0.418959926,0.164602705,0.149314571,-0.009844928,0.192409689,0.377701977,0.092290208,0.296583627,0.146284928,0.071789894,0.040756843,0.043860792,0.032868063,0.211300643,0.064785619,0.134186683,0.026501429,0.17480787,0.015917176,0.057869839,0.671553189,3.152684943,0.594397256,0.110215388,0.127520454,0.055907623,0.331740242,0.046513794,2.012591066,0.271206219,1.431597431,0.984165367,0.08214999,0.055625137,0.133141657,0.023896208,0.698755021,0.20709503,0.020856318,0.680711574,0.358091413,0.038441485,0.051276828,0.017146826,0.014209749,0.012050889,0.038422836,0.01587409,0.019083753,0.055833202,0.700716465,0.037162156,0.017432148,0.048932887,0.01724022,0.268463505,0.054255554,0.010828494,0.015132926,0.006261755,0.185177302
0.130934184,0.200547373,0.072238979,0.227627623,0.172717379,0.08364545,0.525829071,0.539017798,0.592705914,0.27848777,0.612258441,0.307633347,0.388423,0.27537268,0.142226925,0.021010514,1.660389422,0.386105192,0.094130921,0.059961437,0.411339912,0.243007633,0.451761075,1.036041347,0.357480584,1.344077782,0.369711769,0.157250274,0.392216741,0.145842768,-0.014532255,0.189283066,-0.009031697,0.154815522,0.447661546,0.038572518,0.135719122,0.067015739,0.584153057,0.604621016,0.341340621,1.19506567,0.470025204,0.430641344,0.826152496,0.2436195,0.513366743,0.059242693,0.022961893,0.472266836,0.743193962,0.196897816,0.023871566,0.380324703,0.17526528,0.170249358,0.023319271,0.212433568,0.368073846,0.139351707,0.38305399,0.172877409,0.142762826,0.056692897,0.077453865,-0.005417642,0.191042048,0.059332074,0.122830311,0.035464997,0.212437556,0.155026201,0.097229394,0.646350981,3.278677786,0.60715455,0.102750088,0.101476592,0.036286126,0.263604205,0.058411276,1.908257521,0.36566063,1.224418614,0.787124343,0.027688867,0.032153516,0.070300939,0.017853182,0.686684062,0.199567449,0.031184334,0.929361913,0.527122284,0.017313579,0.046578583,0.01974471,0.017097564,0.017485226,0.019999038,-0.002318929,0.022578739,0.058599396,0.578568201,0.033496068,0.015412965,0.034320416,0.023456161,0.155566579,0.042043896,0.009390303,0.013760321,0.014978665,0.186739644
0.119538157,0.191496391,0.125520275,0.213822573,0.17621228,0.099218146,0.542594664,0.500045525,0.701129306,0.263586363,0.526142735,0.311970458,0.373582464,0.221604797,0.148673026,-0.003527389,1.691696642,0.283747789,0.144065741,0.047984151,0.364030314,0.259735186,0.444866012,1.058468745,0.355184396,1.970134921,0.617512013,0.152944818,0.747522814,0.284267432,0.087434236,0.314919898,0.017346353,0.094759017,0.611138904,0.059596507,0.320067211,0.203396246,0.577051477,0.603605037,0.334801677,1.010428636,0.424817389,0.334231877,1.053114755,-0.001962191,0.46404768,0.062945044,0.181638596,0.463309387,0.683441325,0.184915799,0.044302275,0.330991224,0.135335539,0.147934792,1.54E-04,0.225636306,0.375516671,0.141507787,0.329464411,0.165048962,0.107392996,0.042433561,0.054365027,0.023945522,0.163247541,0.045893396,0.087040279,0.035887502,0.168625119,0.08784365,0.064036653,0.710583568,4.174863958,0.757084885,0.113606247,0.144443681,0.044378552,0.266401069,0.061258907,2.002824882,0.383072088,1.271933368,0.833241902,0.053280209,0.046062302,0.066044774,7.85E-04,0.732582214,0.219756979,0.029239337,0.781223977,0.401852715,0.021810439,0.030179967,0.015625877,0.01530586,0.013489193,0.006286829,0.004211491,0.030668858,0.046285432,0.605688357,0.029293049,0.01504455,0.031781257,0.033321225,0.155853522,0.034145216,0.012614658,0.006458093,0.012652284,0.195054611
0.062743196,0.173477699,0.024023024,0.287336017,0.23815233,0.057624137,0.296898383,0.333062691,0.508193852,0.31713327,0.442590162,0.486735564,0.632641437,0.246372721,0.074873688,0.346946325,1.485181507,0.534978086,0.283488202,0.130230533,0.144063065,0.291583997,0.423290707,1.173747837,0.199025939,1.439217663,0.363595846,0.542733368,1.903599297,0.678154758,0.286175546,1.321761712,0.345846665,0.185713575,0.687035357,0.148200989,0.219617062,0.272459622,0.071225165,0.425491914,0.113625683,0.547822697,0.296253472,0.078564761,0.546130247,-0.011911319,0.108919709,0.274824604,0.075303192,0.094690165,0.655186835,0.251768367,0.018168308,0.46399577,0.101721471,0.212005217,-0.01414556,0.1321306,0.099000525,0.119760834,0.159851987,0.19024237,0.19033603,0.109824097,0.048625114,0.184519228,0.009817463,0.054186945,0.145582878,0.035675139,0.053011976,0.205413886,0.184026937,0.762812968,2.392924823,0.438842019,0.057635598,0.05302298,0.103206877,0.272344893,0.052203593,2.041659586,0.473965966,1.039819648,0.191614706,0.123197807,0.233226449,0.396271813,0.008602174,0.179468367,0.053118589,0.024119258,0.310078113,0.161634229,0.027234167,0.054755339,0.139732439,0.183345495,0.029204153,0.017330161,0.007364184,0.019944075,0.123422759,0.580345428,0.044419658,0.013036726,0.020911199,0.019386626,0.562057526,0.062841309,0.004161488,0.005010692,0.010534595,0.243958039
0.182919038,0.30511547,0.130005963,0.209503964,0.320320434,-1.93E-04,0.355229565,0.390549679,0.396378622,0.263268672,0.466441312,0.369556585,0.613403676,0.35420503,0.039719631,0.239611183,1.203850304,0.56874319,0.225021211,0.395743984,0.104791107,0.434297587,0.344021852,1.446470362,0.447913682,2.912036344,0.735069982,0.363420363,1.403144916,0.456845237,0.062838233,1.092224756,0.318124677,0.172180769,0.579828015,0.112347071,0.304193626,0.295610664,0.08341702,0.362229051,0.127590044,0.459858219,0.209275304,0.120414222,0.536047996,0.02723024,0.14101094,0.105469021,0.027985497,0.134005323,0.673460606,0.134857246,0.023146373,0.405216213,0.087780816,0.215184652,0.026278418,0.148217733,0.097654688,0.076071704,0.083204958,0.184939509,0.152814914,0.074810154,0.088898807,0.162620118,0.02620293,0.057011338,0.12844478,0.057965302,0.107102135,0.247435718,0.116079782,0.706990923,2.287350179,0.444957876,0.04809304,0.01268514,0.053470307,0.246711595,0.093005584,1.969972999,0.384834036,1.27943035,0.372756334,0.071126461,0.209300397,0.335135499,0.009747152,0.189233116,0.055769415,0.036557704,0.293431528,0.143401007,0.037448768,0.067230811,0.153226897,0.152452396,0.025174457,0.038237785,0.038279291,0.007224626,0.136948101,0.51548861,0.040312576,6.23E-04,0.013568277,0.009734255,0.572869281,0.110076251,0.00589817,0.011741005,0.010557337,0.319484333
0.427445731,0.377505883,0.110737668,0.389759244,0.384418305,0.084244268,0.211625888,0.243010958,0.463645824,0.283669226,0.525418237,0.363378197,0.623401562,0.401988317,0.123943737,0.216599306,1.223543464,0.611741587,0.196772199,0.426867218,0.052573353,0.439947505,0.364950522,1.442629701,0.481347984,2.54721026,0.745934243,0.466092223,0.926262516,0.291876482,0.320997021,0.850802264,0.280361441,0.220206273,0.444571581,0.003230416,0.171629805,0.120409945,0.324041536,0.364941448,0.039192602,0.386511946,0.297278762,0.132083951,0.367107172,0.028704169,0.144331147,0.22348159,0.029662961,0.164304107,0.630600647,0.248935788,0.009294652,0.394672877,0.088856126,0.266455929,0.177253946,0.138711683,0.146991914,0.034587806,0.087698125,0.225517227,0.180754318,0.120957453,0.132947691,0.160795511,0.066429154,0.056940366,0.127807361,0.048560605,0.057749839,0.240474862,0.099006909,0.651408133,1.708101108,0.348276264,0.029898391,0.048740005,0.062033962,0.259961305,0.097842781,1.90710063,0.365050891,1.180914742,0.305168025,0.051886928,0.163371401,0.376716808,0.003670458,0.206198173,0.052350727,0.024797526,0.251200383,0.095247613,0.018043717,0.08316453,0.119798821,0.068733655,0.043373515,0.03783236,0.040518736,0.030013681,0.142087877,0.609995403,0.032399637,0.002130087,0.010572045,0.021981312,0.722478369,0.074331877,0.007416554,-3.04E-04,0.014651595,0.337401994
0.30572737,0.15146027,0.316967442,0.216487599,0.2118765,0.518480656,1.102108597,0.644642222,0.195541764,0.288526335,0.910778494,0.268925046,0.371252914,0.335906283,0.428145569,0.092020501,0.821521752,0.397495942,0.213315269,0.020635131,0.558946498,0.261078442,0.190756744,1.196470995,0.381471794,2.132432756,0.597927393,0.132612057,0.82827124,0.191815418,0.099030877,0.26984369,0.013179922,0.112642726,0.468802194,0.117096008,0.255386163,0.158226243,0.520865514,1.454170683,0.671307535,3.29403047,0.475074243,0.900173379,0.419782269,0.509845183,0.868922033,0.06748407,0.072088657,0.838126074,0.371473356,0.164488243,0.072781797,0.136346572,0.220857118,0.240809284,0.035272204,0.221809119,0.966342004,0.305573567,0.749450836,0.236798628,0.14900534,0.064442822,0.134875077,0.001556335,0.037944632,0.027881244,0.102842762,0.049351464,0.344798941,0.224870703,0.173425512,0.137674996,1.796968253,0.368269608,0.028472935,0.03268027,0.092937084,0.146129306,0.089746564,1.046316193,0.149368333,0.530390166,0.381258694,0.03782153,0.047489051,0.089635118,9.33E-05,1.849124326,0.571601913,0.060286223,1.723920765,0.965105944,0.066591152,0.043266285,0.041284112,0.026572063,0.028418539,0.019919294,0.013532529,0.010472909,0.036124824,0.308347994,0.016829909,0.010339224,0.026102673,0.026400474,0.140282298,0.044760317,0.018900987,0.049042868,0.04188553,0.207158341
0.182432248,0.200075609,0.278551747,0.238806264,0.177314456,0.40619613,0.815174815,0.637856235,0.123204863,0.282787113,0.761691412,0.311819993,0.38511027,0.248894473,0.419050256,0.037509423,0.661257833,0.386823536,0.257598705,0.083611133,0.446083331,0.269210624,0.163040573,1.168564176,0.360361834,1.519526323,0.531841286,0.11790166,0.787948325,0.20758106,0.189015838,0.271526343,0.021696293,0.092023019,0.508293365,0.086231056,0.247084778,0.180168642,0.391879577,1.19379803,0.595338099,2.939630747,0.396247023,0.814491528,0.390869846,0.407395745,0.897988771,0.081504387,0.168425252,0.761277259,0.345868178,0.144180305,0.062941389,0.165402457,0.202306826,0.223749162,0.023016596,0.209860956,0.819015409,0.208650301,0.816237519,0.23866053,0.1817984,0.039453898,0.113005858,0.030047204,0.043028246,0.043652014,0.081069315,0.054911413,0.232900543,0.197680886,0.181378142,0.145145261,1.92501788,0.368734434,0.036141185,0.063412996,0.095728303,0.130240684,0.091090142,1.028870442,0.144844366,0.493773431,0.315321624,0.085329277,0.098075884,0.129308435,0.013772875,1.615449451,0.511998507,0.043761645,1.905561087,1.06864767,0.07001821,0.059951355,0.027805814,0.020774344,0.008148132,0.018622991,0.029035631,0.00392834,0.044049478,0.271787005,0.020651223,0.003267356,0.012895485,0.020708952,0.133349031,0.040391543,0.025010462,0.043018758,0.040814881,0.239867239
0.21066959,0.193033127,0.318400516,0.215537987,0.272903251,0.380348536,0.921223732,0.520257901,0.131902753,0.325612682,0.767035354,0.322571919,0.398965671,0.28327396,0.398104301,0.066990053,0.764954758,0.360931757,0.245831821,0.32342228,0.473121222,0.268667817,0.140871779,1.110153253,0.422511788,1.866589086,0.537623034,0.140970011,0.800362645,0.193002019,0.131891513,0.342724624,0.049074457,0.064691494,0.665491027,0.108207957,0.292642904,0.159863636,0.376738714,1.287678623,0.471972911,2.510835983,0.399344897,0.697627368,0.404581671,0.378792582,0.727487281,0.091084025,0.185288366,0.669459461,0.354935815,0.15168425,0.060841059,0.135182249,0.206467984,0.220110139,0.045089616,0.187699762,0.938927873,0.285198501,0.663964629,0.224085607,0.157464635,0.073769752,0.137976274,0.027503912,0.044694043,0.043117853,0.095337974,0.034941327,0.263242912,0.144144815,0.154037725,0.134996921,1.85684333,0.393830932,0.06896724,0.075836377,0.096101774,0.186824758,0.086478022,1.068324052,0.214199693,0.502469572,0.320993453,0.083530752,0.105043788,0.140908476,0.011329575,1.752537934,0.548278926,0.06882596,1.568741174,0.875295268,0.095434415,0.072987811,0.032995803,0.023420749,0.018195243,0.025832936,0.021198976,0.022693689,0.051989997,0.377029995,0.025999371,0.006205444,0.008627277,0.017272964,0.197147211,0.038186087,0.021704382,0.038057434,0.045295962,0.256930396
0.269519021,0.086754026,0.279232912,0.158797627,0.416047367,-0.042761565,0.827266142,0.321523113,0.626890005,0.192737097,0.582744419,0.21538377,0.425941889,0.156413746,0.110412813,0.439450488,0.610557406,0.536228099,0.444586803,0.173769788,0.149625894,0.117492458,0.157870392,0.630414305,0.251757306,1.064584557,0.316976597,0.552328278,3.264764852,0.919041792,0.289982345,1.173321482,0.225135198,0.506621661,0.276219866,0.39280428,2.786074389,2.140225278,0.145618512,0.786005783,0.458134432,2.13045718,0.248988031,0.51845741,0.372067462,0.084732593,0.580983452,0.277670733,0.074332791,0.483110694,0.295847431,0.119755945,0.08475224,0.159093282,0.137661833,0.123619364,0.050092979,0.09420901,0.473733976,0.087413482,0.695441554,0.231440329,0.062430486,0.070440489,0.082974092,0.044444098,0.151738885,0.050869064,0.065479743,0.065634954,0.132183821,0.210708098,0.32144608,0.214333063,1.388302813,0.26547862,0.116858495,0.127198975,0.113446854,0.137296045,0.018951607,0.762199471,0.086652487,0.437279684,0.203442255,0.131614762,0.164711166,0.288017085,0.009719744,0.763560886,0.137098664,0.117003041,1.393325303,0.601265999,0.125247263,0.060968986,0.155408172,0.059423069,0.021896873,0.20194766,0.070683373,0.044527211,0.231992882,0.212169384,0.005147861,0.04495289,0.00994979,0.019574392,0.52930886,0.024680847,0.009669764,0.037667545,0.021694116,0.12534205
0.298213927,0.194063679,0.16049523,0.201466057,0.381718271,-0.032754415,0.694778172,0.373853346,0.47781697,0.27354587,0.687548438,0.384033929,0.510273199,0.287110158,0.14827473,0.565092741,0.56820867,0.644544363,0.50498841,0.094304523,0.181142743,0.256323885,0.194817909,1.014772639,0.286706172,1.50363934,0.450504781,0.520656435,2.380201428,0.873081366,0.303149523,0.969128091,0.27515892,0.331289652,0.217305408,0.241679713,1.581433766,1.351781988,0.239593564,0.728510097,0.251401085,1.656943405,0.174833526,0.462567599,0.183479306,0.298626999,0.515429677,0.217919066,0.062888512,0.465564285,0.243784683,0.090986869,0.002345846,0.18754837,0.186624287,0.171141555,0.061147965,0.099640458,0.491656384,0.101278861,0.572376806,0.221411805,0.077880457,0.087616567,0.079021471,0.037723879,0.136664636,0.090593254,0.110506437,0.085075087,0.196275984,0.219647454,0.209465884,0.178576295,1.046490214,0.193316349,0.032738732,0.001467726,0.102975614,0.074040676,0.036535835,0.705259939,0.133550536,0.465286143,0.178585653,0.127188833,0.258254815,0.318730152,0.015757831,0.99983941,0.286071809,0.062580958,1.250183103,0.62169159,0.082488358,0.04205247,0.103161044,0.033699029,0.039536105,0.140699685,0.05624903,0.010249635,0.174078949,0.139089064,0.015795698,0.050840544,0.018522325,0.008217497,0.44388878,0.083742301,0.009399778,0.008522193,0.024611872,0.215246694
0.242809803,0.176346598,0.234851721,0.230162438,0.333590901,-0.016929249,0.858488064,0.438980507,0.405659279,0.277569694,0.702240618,0.358310117,0.481267105,0.272267708,0.206146918,0.36189317,0.447862966,0.421884542,0.344298372,0.168027119,0.239794842,0.227977524,0.179642054,0.966265025,0.313875331,1.803670256,0.616750615,0.477573896,1.560771124,0.565244634,0.179827011,0.928046149,0.140623271,0.227945225,0.228595641,0.127548079,1.163050632,0.988878093,0.253474848,0.897070103,0.434017616,1.955357608,0.247756659,0.536171397,0.240656258,0.28146523,0.561621655,0.205685618,0.19490865,0.510432927,0.260055181,0.128074651,0.045028512,0.200711268,0.156186044,0.127176686,0.032208407,0.148430222,0.617812144,0.163259405,0.661882818,0.278463119,0.07186431,0.095085613,0.051568234,0.020329436,0.135831788,0.062539611,0.085740551,0.041285071,0.187786747,0.257420196,0.316571777,0.204161919,1.192963697,0.242735372,0.028094697,0.100850346,0.125856359,0.081200095,0.025063089,0.828344795,0.096714552,0.601034234,0.256899112,0.137707994,0.249433675,0.290015962,0.014799543,1.207067555,0.377017736,0.079797618,1.516588261,0.714728487,0.102482585,0.052142693,0.093367739,0.023141019,0.01546089,0.146104844,0.0526519,0.006240442,0.159502467,0.148776406,0.016001176,0.039497185,0.016797851,6.52E-04,0.400569482,0.08290259,0.016614165,0.030589702,0.018931727,0.212169887
0.289084846,0.183019483,0.065159934,0.216744451,0.221789103,0.103384338,0.339123492,0.2101162,0.272959897,0.224633733,0.52389242,0.291435772,0.51886293,0.287591819,0.284729362,0.321199837,0.782784623,0.636816251,0.290621249,0.355850994,0.101640077,0.310896762,0.136012831,1.144958099,0.234784632,2.006938544,0.602404271,0.246953927,0.743123284,0.453122855,0.326972848,0.596476883,0.105185123,0.112137326,0.367164429,0.073069656,0.100613506,0.012332705,0.169139692,0.581402022,0.146035258,1.002434282,0.174263111,0.310352383,0.365862414,0.02900156,0.394193343,0.103145488,0.066744231,0.330503813,0.397014403,0.141232181,0.041946553,0.240664214,0.143165688,0.215437867,0.007417512,0.147976093,0.361946388,0.170909468,0.392176316,0.297719716,0.021780258,0.056604379,0.172289214,0.058825854,0.056610398,0.063781207,0.133110829,0.017909423,0.057424224,0.233511688,0.142501355,0.072104381,1.840927333,0.345987858,0.021623679,0.037183484,0.146586852,0.243331081,0.038826544,1.224536752,0.153657173,0.810477425,0.279652026,0.150277399,0.228521158,0.43061991,0.006374692,0.724241045,0.21352757,0.03965852,0.900700608,0.397897995,0.025270072,0.126642213,0.119689795,0.084417549,0.028285819,0.037169305,0.002980791,0.01930059,0.067299293,0.43936116,0.007523084,0.006209246,0.046687196,0.010154753,0.559706327,0.111081448,0.016250212,0.034384591,0.029626265,0.312696521
0.453209345,0.502968227,-0.01290882,0.242974554,0.329331688,0.12447616,0.456021296,0.267777878,0.200220235,0.461960942,0.673320156,0.359856536,0.672573083,0.451520371,0.452057985,0.232861384,0.975702218,0.627859216,0.290841676,0.399125836,0.2064688,0.392257329,0.194806221,1.483095475,0.447837805,2.117028517,0.718367031,0.421972488,0.55428347,0.266253644,0.239135314,0.512121642,0.137974951,0.18685109,0.304870589,0.032192385,0.05667194,0.005049038,0.187773744,0.679955097,0.251178883,1.096173493,0.159131457,0.302221217,0.327182486,0.011532865,0.281066718,0.140854393,0.056703876,0.255196391,0.481913677,0.186233996,0.001985103,0.283350773,0.089424037,0.265253175,-0.008782427,0.106293715,0.462079778,0.077311564,0.402714609,0.299676297,0.20103439,0.048130239,0.185204901,0.029433881,0.037654904,0.07095551,0.09693602,0.036124111,0.155640407,0.213078128,0.150292434,0.127500551,1.41240933,0.282156805,0.030399061,0.027775201,0.17216676,0.237220831,0.10471931,1.300306169,0.23180701,0.630798406,0.146546736,0.126484325,0.1780912,0.297926935,0.008816,0.832721288,0.280009936,0.023416629,0.882858368,0.378257182,0.034989387,0.152309849,0.110836028,0.148582809,0.028347881,0.056011539,0.019520756,0.014582102,0.069553813,0.439752942,0.025338471,0.010787263,0.013557953,0.014591832,0.520406771,0.118005818,0.030038436,0.013816366,0.017726348,0.352951195
0.464793782,0.512844316,0.145920763,0.378666482,0.397672519,0.131377688,0.427158903,0.443763001,0.156614613,0.328952741,0.725052532,0.633770956,0.677228083,0.496150925,0.463001302,0.42146924,1.112513295,0.709194925,0.39151086,0.430263955,0.153857377,0.446961794,0.185121317,1.709103849,0.510076106,3.03088708,0.877904672,0.397848161,0.701675162,0.30209375,0.19925245,0.8899329,0.196060158,0.173253708,0.573823681,0.043930712,0.018731097,0.06301529,0.351773426,0.723670205,0.263712155,1.337157382,0.254916321,0.348355605,0.338194602,-0.013042656,0.419565858,0.11376764,0.005775845,0.443627007,0.429500859,0.202143635,0.033407637,0.244521155,0.120454369,0.219407037,0.018562452,0.163738024,0.388215015,0.168783287,0.405238417,0.301210644,0.192395157,0.081471636,0.169881399,0.065332645,0.018526878,0.060528687,0.109029342,0.055193255,0.191233036,0.241028029,0.100349636,0.087917477,1.475443023,0.296911253,0.042766892,0.042937511,0.187606683,0.205545419,0.101908613,1.261617407,0.16865088,0.876282123,0.409165597,0.109436598,0.267631156,0.347156261,0.004555476,0.689238096,0.155314653,0.040234533,0.901675002,0.429570566,0.03875617,0.128039108,0.083659351,0.132612155,0.051331321,0.052288435,0.054943088,0.040280463,0.074727567,0.426510454,0.040025681,0.011461368,0.037087792,0.005742282,0.462606477,0.076362636,0.003157485,0.006072286,0.039332339,0.304132158
0.310120661,0.141761478,0.362471223,0.167500481,0.226847651,0.651252969,1.370381017,0.616328423,0.113035547,0.255272855,0.93534591,0.242644686,0.303389764,0.207752732,0.348221897,0.624339259,0.548202121,0.719245354,0.617245197,0.148496735,0.599706005,0.157071539,0.18449602,0.786853992,0.452358164,0.771737555,0.314645416,0.164316625,0.689506024,0.322640684,0.169692883,0.497169449,0.189562335,0.121475821,0.094903545,0.037005014,0.193568999,0.379146645,0.621550011,1.349412596,0.683755886,3.672262939,0.54246103,1.043959265,0.222622833,0.51637211,1.036639769,0.155625736,0.474993573,0.922244144,0.220687499,0.119291778,0.081264129,0.036852488,0.230586906,0.08968959,0.072855611,0.149134748,0.880858085,0.259166663,0.801980741,0.380632239,0.035968876,0.110453881,0.070782322,0.117266044,0.029067683,0.030591007,0.107029603,0.039055416,0.280983517,0.112015944,0.097605917,0.152447427,0.86071414,0.214695983,0.026488527,0.067000291,0.039514299,0.081730161,0.038481421,0.632640906,0.081268324,0.374465546,0.164779476,0.08514747,0.140563192,0.179098523,0.016037038,1.56265449,0.518450946,0.063384203,2.006503581,1.016611111,0.140143149,0.079795255,0.056027324,0.074652388,0.018461376,0.04118429,0.012703351,0.013188895,0.061710252,0.193385342,0.007764908,0.015060157,0.014218968,0.010625994,0.294353843,0.054770182,0.020929492,0.059219308,0.035347606,0.096636762
